Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date
05/06/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,1.0,5.38,2025-08-23 18:33:27
05/06/2025,MTNGH,3.2,2.5,3.16,3.16,3.17,3.17,0.01,3.16,3.17,182789.0,578615.4,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,RBGH,0.66,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.66,0.0,0.0,2025-08-23 18:33:27
05/06/2025,SCB,26.0,23.0,26.0,26.0,26.0,26.0,0.0,26.01,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,SIC,0.39,0.27,0.39,0.39,0.39,0.39,0.0,0.42,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,SOGEGH,1.58,1.5,1.58,1.58,1.58,1.58,0.0,1.59,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,TBL,0.83,0.83,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,TOTAL,21.9,13.12,21.9,21.9,21.9,21.9,0.0,21.9,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,0.0,0.0,2025-08-23 18:33:27
05/06/2025,UNIL,19.52,19.5,19.52,19.52,19.52,19.52,0.0,19.52,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.41,4205.0,1724.05,2025-08-23 18:33:27
05/06/2025,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,GLD,444.5,390.5,437.7,437.7,444.5,444.5,6.8,444.21,0.0,110111.0,48944337.4,2025-08-23 18:33:27
05/06/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
05/06/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
05/06/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
05/06/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
04/06/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,699.0,4277.88,2025-08-23 18:33:27
04/06/2025,BOPP,27.05,25.26,27.05,27.05,27.05,27.05,0.0,29.75,0.0,2.0,59.5,2025-08-23 18:33:27
04/06/2025,CAL,0.8,0.35,0.73,0.73,0.72,0.72,0.01,0.0,0.72,38148.0,27466.56,2025-08-23 18:33:27
04/06/2025,CLYD,0.08,0.03,0.07,0.07,0.08,0.08,0.01,0.08,0.0,5000.0,400.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,500.0,190.0,2025-08-23 18:33:27
04/06/2025,EGH,6.71,6.25,6.71,6.71,6.71,6.71,0.0,6.8,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,EGL,2.55,1.98,2.55,2.55,2.55,2.55,0.0,2.55,0.0,1000.0,2550.0,2025-08-23 18:33:27
04/06/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,28084.0,23871.4,2025-08-23 18:33:27
04/06/2025,FML,3.7,3.7,3.7,3.7,3.7,3.7,0.0,3.7,0.0,2.0,7.4,2025-08-23 18:33:27
04/06/2025,GCB,7.1,6.37,7.1,7.1,7.1,7.1,0.0,7.05,0.0,286815.0,2036386.5,2025-08-23 18:33:27
04/06/2025,GGBL,5.8,5.5,5.8,5.8,5.8,5.8,0.0,0.0,5.8,644.0,3735.2,2025-08-23 18:33:27
04/06/2025,GOIL,1.64,1.52,1.64,1.64,1.64,1.64,0.0,1.64,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,1.0,5.38,2025-08-23 18:33:27
04/06/2025,MTNGH,3.2,2.5,3.04,3.04,3.07,3.07,0.03,3.07,3.1,7729.0,23686.61,2025-08-23 18:33:27
04/06/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,RBGH,0.66,0.6,0.66,0.66,0.66,0.66,0.0,0.66,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,SCB,26.01,23.0,26.01,26.01,26.01,26.01,0.0,26.01,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,SIC,0.5,0.27,0.5,0.5,0.5,0.5,0.0,0.54,0.0,6.0,3.18,2025-08-23 18:33:27
04/06/2025,SOGEGH,1.6,1.5,1.6,1.6,1.6,1.6,0.0,1.6,0.0,1306.0,2089.6,2025-08-23 18:33:27
04/06/2025,TBL,0.83,0.83,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,5.0,59.6,2025-08-23 18:33:27
04/06/2025,UNIL,19.54,19.5,19.54,19.54,19.54,19.54,0.0,19.54,0.0,2.0,39.08,2025-08-23 18:33:27
04/06/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.31,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,GLD,464.0,390.5,457.68,457.68,457.68,457.68,0.0,457.68,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
04/06/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
04/06/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
04/06/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
04/06/2025,ACCESS,11.13,5.2,10.12,10.12,11.13,11.13,1.01,10.12,0.0,1000.0,11130.0,2025-08-23 18:33:27
04/06/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,5.06,2.0,10.12,2025-08-23 18:33:27
03/06/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,239.0,1462.68,2025-08-23 18:33:27
03/06/2025,BOPP,31.12,25.26,31.12,31.12,31.12,31.12,0.0,31.12,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,CAL,0.8,0.35,0.58,0.58,0.58,0.58,0.0,0.0,0.58,21514.0,12478.12,2025-08-23 18:33:27
03/06/2025,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0.0,0.09,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,EGH,7.61,6.25,7.61,7.61,7.61,7.61,0.0,7.62,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,EGL,2.85,1.98,2.85,2.85,2.85,2.85,0.0,2.85,0.0,447.0,1363.35,2025-08-23 18:33:27
03/06/2025,ETI,0.9,0.31,0.9,0.9,0.9,0.9,0.0,0.0,0.9,126.0,112.89,2025-08-23 18:33:27
03/06/2025,FML,4.1,3.7,4.1,4.1,4.1,4.1,0.0,4.11,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,GCB,8.01,6.37,7.66,7.66,8.01,8.01,0.35,7.75,0.0,12769.0,102266.69,2025-08-23 18:33:27
03/06/2025,GGBL,6.0,5.5,6.0,6.0,6.0,6.0,0.0,6.05,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,GOIL,1.8,1.52,1.8,1.8,1.8,1.8,0.0,1.8,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27
03/06/2025,MTNGH,3.54,2.5,3.0,3.0,3.0,3.0,0.0,2.95,3.0,104601.0,313803.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,RBGH,0.66,0.6,0.66,0.66,0.66,0.66,0.0,0.67,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,SCB,26.2,23.0,26.2,26.2,26.2,26.2,0.0,26.25,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,SIC,1.0,0.27,0.92,0.92,1.0,1.0,0.08,0.92,0.0,124522.0,124522.0,2025-08-23 18:33:27
03/06/2025,SOGEGH,1.8,1.5,1.8,1.8,1.8,1.8,0.0,1.8,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0.0,1.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,TOTAL,25.0,13.12,24.92,24.92,24.92,24.92,0.0,25.0,0.0,405.0,10530.0,2025-08-23 18:33:27
03/06/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,11.92,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,UNIL,20.5,19.5,20.5,20.5,20.5,20.5,0.0,20.5,0.0,11.0,225.5,2025-08-23 18:33:27
03/06/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,**CALPREF**,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,GLD,508.31,338.83,354.27,354.27,350.8,350.86,3.41,338.83,0.0,1699.0,596117.47,2025-08-23 18:33:27
03/06/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
03/06/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
03/06/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
03/06/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
03/06/2025,ACCESS,13.12,5.2,12.2,12.2,13.12,13.12,0.92,12.2,0.0,1775.0,23058.0,2025-08-23 18:33:27
03/06/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,5.06,1843.0,9325.58,2025-08-23 18:33:27
02/06/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
02/06/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
02/06/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
02/06/2025,ACCESS,12.2,5.2,11.13,11.13,12.2,12.2,1.07,12.2,0.0,2408.0,29377.6,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,5.06,53.0,268.18,2025-08-23 18:33:27
02/06/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,47.0,287.64,2025-08-23 18:33:27
02/06/2025,BOPP,31.12,25.26,31.12,31.12,31.12,31.12,0.0,31.12,0.0,32.0,995.84,2025-08-23 18:33:27
02/06/2025,CAL,0.8,0.35,0.58,0.58,0.58,0.58,0.0,0.0,0.57,4920.0,2833.19,2025-08-23 18:33:27
02/06/2025,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0.0,0.09,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,EGH,7.61,6.25,7.61,7.61,7.61,7.61,0.0,7.62,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,EGL,2.85,1.98,2.85,2.85,2.85,2.85,0.0,2.85,0.0,29533.0,84169.05,2025-08-23 18:33:27
02/06/2025,ETI,0.9,0.31,0.89,0.89,0.87,0.87,0.02,0.0,0.87,9798.0,8590.18,2025-08-23 18:33:27
02/06/2025,FML,4.1,3.7,4.1,4.1,4.1,4.1,0.0,4.11,0.0,3.0,12.33,2025-08-23 18:33:27
02/06/2025,GCB,8.08,6.37,8.03,8.03,8.1,8.08,0.05,8.1,8.8,1518.0,12265.8,2025-08-23 18:33:27
02/06/2025,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0.0,0.0,6.05,183.0,1107.15,2025-08-23 18:33:27
02/06/2025,GOIL,1.8,1.52,1.8,1.8,1.8,1.8,0.0,1.8,1.98,0.0,0.0,2025-08-23 18:33:27
02/06/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,35.0,188.3,2025-08-23 18:33:27
02/06/2025,MTNGH,3.54,2.5,2.98,2.98,2.87,2.87,0.11,2.8,2.87,358519.0,1030558.02,2025-08-23 18:33:27
02/06/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,RBGH,0.66,0.6,0.66,0.66,0.66,0.66,0.0,0.67,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,SCB,26.2,23.0,26.2,26.2,26.2,26.2,0.0,27.5,0.0,120.0,3300.0,2025-08-23 18:33:27
02/06/2025,SIC,1.01,0.27,1.01,1.01,1.01,1.01,0.0,1.04,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,SOGEGH,1.8,1.5,1.8,1.8,1.8,1.8,0.0,1.8,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0.0,1.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,TOTAL,25.0,13.12,24.92,24.92,25.0,25.0,0.08,24.92,0.0,12467.0,311675.0,2025-08-23 18:33:27
02/06/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,11.92,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,UNIL,20.5,19.5,20.5,20.5,20.5,20.5,0.0,19.55,20.5,82.0,1681.0,2025-08-23 18:33:27
02/06/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,**CALPREF**,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
02/06/2025,GLD,508.31,338.83,350.86,350.86,350.8,350.86,0.0,338.83,350.86,0.0,0.0,2025-08-23 18:33:27
02/06/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,ACCESS,11.13,5.2,11.13,11.13,11.13,11.13,0.0,11.14,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,5.06,0.0,0.0,2025-08-23 18:33:27
30/05/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,0.0,0.0,2025-08-23 18:33:27
30/05/2025,BOPP,31.12,25.26,31.12,31.12,31.12,31.12,0.0,31.12,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,CAL,0.8,0.35,0.58,0.58,0.58,0.58,0.0,0.0,0.58,1542.0,894.36,2025-08-23 18:33:27
30/05/2025,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0.0,0.09,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,EGH,7.61,6.25,7.61,7.61,7.61,7.61,0.0,7.62,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,EGL,2.85,1.98,2.85,2.85,2.85,2.85,0.0,2.85,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,ETI,0.9,0.31,0.9,0.9,0.89,0.89,0.01,0.0,0.9,61438.0,54679.82,2025-08-23 18:33:27
30/05/2025,FML,4.1,3.7,4.1,4.1,4.1,4.1,0.0,4.11,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,GCB,8.03,6.37,8.01,8.03,8.03,8.03,0.02,8.05,8.08,2000.0,16060.0,2025-08-23 18:33:27
30/05/2025,GGBL,6.05,5.5,6.0,6.0,6.05,6.05,0.05,0.0,6.05,1991.0,12045.55,2025-08-23 18:33:27
30/05/2025,GOIL,1.8,1.52,1.8,1.8,1.8,1.8,0.0,1.8,1.98,0.0,0.0,2025-08-23 18:33:27
30/05/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27
30/05/2025,MTNGH,3.54,2.5,3.0,3.0,2.99,2.98,0.02,2.95,2.99,305779.0,910311.44,2025-08-23 18:33:27
30/05/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,RBGH,0.66,0.6,0.66,0.66,0.66,0.66,0.0,0.67,0.0,1791.0,1199.97,2025-08-23 18:33:27
30/05/2025,SCB,26.2,23.0,26.2,26.2,26.2,26.2,0.0,27.5,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,SIC,1.01,0.27,1.0,1.0,1.01,1.01,0.01,1.03,0.0,42313.0,42736.13,2025-08-23 18:33:27
30/05/2025,SOGEGH,1.8,1.5,1.8,1.8,1.8,1.8,0.0,1.8,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0.0,1.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,TOTAL,25.0,13.12,24.92,24.92,24.92,24.92,0.0,25.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,UNIL,20.5,19.5,20.5,20.5,20.5,20.5,0.0,19.55,20.05,20.0,410.0,2025-08-23 18:33:27
30/05/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,**CALPREF**,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,GLD,508.31,338.83,350.86,350.86,350.8,350.86,0.0,338.83,350.86,0.0,0.0,2025-08-23 18:33:27
30/05/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
30/05/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
30/05/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
30/05/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
29/05/2025,ACCESS,11.13,5.2,10.12,10.12,11.13,11.13,1.01,10.12,0.0,1000.0,11130.0,2025-08-23 18:33:27
29/05/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,5.06,2.0,10.12,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,239.0,1462.68,2025-08-23 18:33:27
29/05/2025,BOPP,31.12,25.26,31.12,31.12,31.12,31.12,0.0,31.12,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,CAL,0.8,0.35,0.58,0.58,0.58,0.58,0.0,0.0,0.58,21514.0,12478.12,2025-08-23 18:33:27
29/05/2025,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0.0,0.09,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,EGH,7.61,6.25,7.61,7.61,7.61,7.61,0.0,7.62,0.0,0.0,0.0,2025-08-23 18:33:27
29/05/2025,EGL,2.85,1.98,2.85,2.85,2.85,2.85,0.0,2.85,0.0,447.0,1363.35,2025-08-23 18:33:27
29/05/2025,ETI,0.9,0.31,0.9,0.9,0.9,0.9,0.0,0.0,0.9,126.0,112.89,2025-08-23 18:33:27
29/05/2025,FML,4.1,3.7,4.1,4.1,4.1,4.1,0.0,4.11,0.0,0.0,0.0,2025-08-23 18:33:27
